SF_6652_19,SF_6651_19,SF_6650_19,SF_6649_19,SF_6648_19,SF_6647_19,SF_6646_19,SF_6645_19,SF_6644_19,SF_6643_19,SF_6642_19,SF_6641_19,SF_6624_19,SF_6623_19,SF_6622_19,SF_6621_19,SF_6620_19,SF_6619_19,SF_6618_19,SF_6617_19,SF_6616_19,SF_6615_19,SF_6614_19,SF_6613_19,SF_6612_19,SF_6611_19,SF_6610_19,SF_6609_19,SF_6608_19,SF_6607_19,SF_6606_19,SF_6605_19,SF_6604_19,SF_6581_19,SF_6580_19,SF_6579_19,SF_6578_19,SF_6577_19,SF_6576_19,SF_6575_19,SF_6574_19,SF_6573_19,SF_6572_19,SF_6571_19,SF_6570_19,SF_6569_19,SF_6568_19,SF_6567_19,SF_6566_19,SF_6709_19,SF_6708_19,SF_6707_19,SF_6706_19,SF_6705_19,SF_6704_19,SF_6703_19,SF_6702_19,SF_6701_19,SF_6700_19,SF_6699_19,SF_6698_19,SF_6697_19,SF_6696_19,SF_6695_19,SF_6716_19,SF_6717_19,SF_6718_19,SF_6719_19,SF_6720_19,SF_6721_19,SF_6722_19,SF_6723_19,SF_6724_19,SF_6725_19,SF_6726_19,SF_6727_19,SF_6728_19,SF_6729_19,SF_6730_19,SF_6731_19,SF_6691_19,SF_6690_19,SF_6689_19,SF_6688_19,SF_6687_19,SF_6686_19,SF_6685_19,SF_6684_19,SF_6683_19,SF_6682_19,SF_6681_19,SF_6680_19,SF_6679_19,SF_6678_19,SF_6677_19,SF_6676_19,SF_6675_19,SF_6674_19,SF_6673_19,SF_6672_19,SF_6671_19,SF_6664_19,SF_6663_19,SF_6662_19,SF_6661_19,SF_6660_19,SF_6659_19,SF_6658_19,SF_6657_19,SF_6656_19,SF_6655_19,SF_6654_19,SF_6653_19
1045.007,-629.01495,-3353.6052,-7799.777,-14526.221,-23829.742,-35800.996,-50101.12,-65425.883,-79417.664,-84608.82,-69774.05,26910.584,117544.15,125866.53,96461.1,57203.695,28253.543,15231.019,15863.56,27313.732,29200.545,18035.14,7899.775,-2999.4695,-14699.405,-28054.965,-40738.56,-53505.97,-66835.19,-78093.234,-77512.52,-9736.466,103695.75,86211.84,74152.766,72076.125,58330.223,30538.123,11107.407,-4074.302,-23136.166,-53412.926,-90176.26,-132999.08,-133414.06,-93849.805,-54423.363,-7808.201,87761.97,84997.69,73743.79,58803.02,42699.02,27511.516,12934.526,-1507.7802,-15925.02,-30446.6,-45590.527,-61438.324,-75758.09,-85956.2,-86069.71,-2887.0315,55016.387,97991.36,139534.06,139300.66,94539.89,56694.535,25575.475,1948.508,-12787.847,-30015.582,-58669.547,-70405.87,-69040.625,-81052.914,-98669.24,12151.573,72810.25,69694.1,57597.246,45900.35,35794.062,27054.266,18773.43,10151.12,-1101.4141,-13693.336,-28694.242,-29741.809,-19098.967,-17920.578,-29982.314,-58747.816,-98702.71,-128955.66,-100912.89,-46079.547,63585.14,80833.62,77786.484,65482.965,51383.305,38074.74,26554.373,17609.264,11031.158,6637.639,3928.3206,2314.146
1150.8306,-333.43405,-2858.0273,-7046.483,-13391.694,-22099.559,-33193.797,-46308.527,-60122.793,-72359.836,-75927.12,-60601.816,27951.445,112175.664,119078.75,90663.34,53640.273,26563.486,15470.68,18271.393,31416.951,33800.0,22173.592,11007.427,-1323.1733,-14786.021,-29967.111,-45928.51,-61175.734,-75218.35,-84855.24,-82293.76,9318.579,102562.13,81043.89,69639.56,68482.69,57112.754,32604.791,18693.365,3364.674,-26963.031,-60235.453,-95897.36,-134117.06,-131046.055,-88557.07,-40498.438,21433.895,77439.43,78488.37,72511.96,61032.137,46321.254,30568.695,13722.13,-3764.8738,-20597.049,-35686.79,-49250.258,-61496.637,-70697.38,-75193.18,-71850.85,-19850.207,38311.5,88035.0,132119.73,135614.8,96127.914,60442.098,28894.67,1059.4512,-21515.727,-34961.656,-55506.79,-66230.4,-61987.363,-71605.87,-90307.75,-8002.9897,76565.2,74021.51,63127.875,51434.355,40715.316,30413.63,19405.486,7713.8965,-4827.066,-17767.014,-32949.223,-33843.062,-22140.393,-19339.518,-29994.082,-56368.84,-92769.72,-120153.125,-93191.69,-45893.508,53589.977,71346.42,70222.85,59835.848,47326.44,35212.34,24563.975,16254.118,10113.788,6052.7476,3608.2412,2219.6987
956.6247,-1035.0098,-4064.8328,-8796.677,-15740.338,-25131.586,-37023.594,-51043.73,-65901.6,-79143.28,-83390.74,-67770.1,29845.922,120235.49,127157.46,96316.38,55862.43,26645.584,14501.768,15938.433,28112.008,30582.111,19732.63,9693.634,-1428.8748,-13741.162,-27980.506,-42284.47,-56680.035,-71581.32,-84074.29,-84502.1,-1589.7418,100589.695,83565.62,72885.4,72512.6,60610.58,33491.04,14387.532,-2718.5476,-26470.934,-57594.42,-93339.72,-133584.89,-131622.9,-89432.35,-45706.465,9850.654,81335.15,80144.516,71361.23,57921.473,42610.15,27801.41,12965.995,-2079.9314,-17026.531,-31521.914,-45898.35,-60384.49,-72573.32,-79784.75,-77348.99,-13723.961,44690.496,91126.44,135291.03,137663.61,95837.445,59815.426,29248.344,3387.2903,-15966.446,-33191.98,-60038.305,-71032.195,-67264.45,-76873.19,-93133.086,4165.3804,79129.65,74162.44,60616.414,47810.047,36980.418,27659.102,18653.014,9192.071,-2388.7612,-15299.533,-30347.438,-31013.68,-19735.002,-17748.924,-29245.898,-57484.78,-97597.31,-129266.234,-102696.68,-48043.895,60395.15,78699.61,76796.195,65460.812,52067.758,39201.33,27864.873,18884.389,12136.586,7480.0757,4474.211,2545.2363
753.6964,-1792.9071,-5331.5566,-10518.945,-17826.404,-27457.178,-39451.215,-53428.906,-68163.43,-81180.78,-85195.33,-69652.03,31975.133,125160.875,131573.19,98611.23,56481.785,26650.996,14211.745,15762.167,27766.736,30081.93,19270.133,9240.446,-2056.0527,-14606.766,-29207.143,-44097.746,-59404.29,-75381.94,-88803.54,-90647.56,4044.2927,105006.61,86014.61,72627.28,71120.695,58721.355,32565.613,13748.481,-2394.5125,-24114.625,-54550.24,-90327.125,-131270.55,-129556.68,-87796.01,-44706.8,10719.477,78818.92,76314.42,67006.234,53825.527,39193.973,25347.764,11734.927,-1945.9897,-15559.08,-28953.451,-42462.54,-56386.32,-68336.31,-75987.52,-74239.77,-13084.898,43134.125,88757.04,132632.19,134789.14,92758.7,57088.918,27420.021,3076.3696,-14611.624,-31580.51,-59058.555,-70471.21,-68510.625,-80428.38,-99661.58,79.032814,86872.34,80047.06,64807.547,50521.285,38599.61,28610.49,19471.102,10219.457,-1565.0375,-15042.382,-30313.533,-30706.51,-19262.264,-17302.791,-29473.691,-59214.99,-101465.01,-135542.77,-108860.26,-49770.516,62118.625,81146.07,79658.15,68566.86,55249.715,42321.535,30773.514,21424.615,14217.832,9016.352,5436.166,2920.6418
1020.33417,-771.8355,-3617.6143,-8196.901,-15030.035,-24364.521,-36270.707,-50388.473,-65432.727,-78892.695,-83300.21,-67536.5,30458.174,119556.0,124940.695,93786.445,54042.14,25304.385,13492.339,15320.032,27725.691,30393.348,19774.383,9905.827,-1013.7448,-13019.926,-26855.88,-40697.184,-54417.742,-68487.82,-80243.27,-80462.65,-2713.3853,98175.27,80622.484,69983.47,69362.43,57671.54,31675.844,13658.558,-2303.8984,-25219.25,-55688.082,-90905.484,-130746.23,-129452.36,-88719.65,-46461.547,7559.545,82585.57,81507.9,72493.93,58790.57,43300.24,28234.465,13126.503,-2168.175,-17316.541,-31976.232,-46458.14,-60981.566,-73365.37,-80893.58,-78793.68,-12755.858,45537.145,90816.64,133533.23,135234.33,93597.914,57822.426,27689.938,2489.7124,-15519.592,-31499.26,-57299.59,-67652.016,-64040.016,-74057.25,-91132.195,4781.358,75113.13,70685.414,57958.14,45870.797,35646.71,26804.309,18093.193,8767.171,-2577.0935,-15343.177,-30226.605,-30755.238,-19322.83,-16984.492,-28342.537,-55918.797,-94885.18,-126491.45,-101384.984,-48264.34,59971.566,78440.086,76423.3,64914.42,51360.61,38397.227,27043.043,18111.424,11470.665,6963.2773,4137.7905,2405.9614
510.14142,-1490.8127,-4391.509,-8691.672,-14870.613,-23175.988,-33631.145,-45872.504,-58502.24,-69443.914,-71790.02,-55705.72,25795.752,108568.26,119044.4,93670.97,58213.266,32255.316,21386.701,23858.586,36213.66,37224.336,23831.041,10637.117,-3830.9763,-19021.035,-35199.16,-51596.74,-66895.52,-79538.195,-85920.305,-79626.84,6126.7695,107447.016,87490.57,77258.766,75984.74,61991.285,36489.383,21291.92,3961.5044,-30072.709,-66537.13,-103817.445,-142711.56,-139291.1,-96460.1,-49250.203,15809.222,84670.9,87385.2,82085.81,69921.61,53328.832,35192.234,15716.487,-4483.973,-23728.32,-40854.11,-56313.652,-69902.164,-79597.46,-83629.63,-78700.586,-16442.791,47475.547,98259.914,142182.55,145137.97,104331.27,66056.36,30778.895,-1014.90875,-25083.85,-38887.33,-60202.496,-72573.11,-68450.43,-76486.09,-92901.91,-5766.452,73169.35,74814.72,67284.91,57084.02,46412.105,34962.293,21948.965,8254.2,-5880.674,-19854.535,-35129.18,-36341.652,-25640.979,-24010.627,-35556.633,-62112.086,-97385.69,-121359.586,-90692.25,-45701.066,49724.984,67975.9,68101.23,58911.04,47430.543,36070.633,25940.682,17907.078,11657.98,7196.232,4176.696,2171.5427
1214.0928,343.21,-1531.3413,-5083.44,-10913.537,-19407.465,-30788.332,-44910.832,-60651.465,-75848.77,-83237.125,-72077.83,21764.17,111005.586,118428.33,89732.05,52025.496,24321.037,12542.994,13807.952,25497.957,27766.436,17285.135,8031.396,-1814.6328,-12246.514,-24621.348,-36872.4,-50108.44,-65200.727,-79025.45,-80967.375,-1051.7979,98975.555,79909.31,66966.984,64912.605,52049.05,26340.508,8978.875,-3083.9673,-18915.045,-45505.95,-80343.54,-122359.17,-122517.48,-83199.766,-44990.574,1953.2078,75514.01,71148.63,60380.414,47612.566,34377.15,22102.594,10340.049,-1338.8228,-13046.135,-24842.125,-37194.402,-50526.082,-63136.54,-72857.555,-73823.164,-9868.395,43818.754,85672.63,127659.945,128167.516,85024.2,49768.562,22030.988,1888.6167,-10183.832,-25371.035,-52624.047,-63321.496,-62592.152,-75529.42,-94855.47,4669.998,77844.86,71248.516,55956.29,42473.61,31809.53,23363.312,16012.38,8595.9795,-1615.2118,-13315.607,-27572.875,-28005.328,-16774.357,-14849.372,-25851.418,-53535.72,-92108.62,-121101.375,-94222.15,-41171.688,66073.14,79845.23,74643.56,61126.543,46507.05,33245.953,22169.066,13890.009,8080.7305,4479.385,2551.0808,1707.2214
1157.7103,-23.736439,-2218.2434,-6045.255,-12051.463,-20528.324,-31582.238,-44951.055,-59377.27,-72771.29,-78096.18,-65236.09,21995.338,109506.07,119859.47,93405.09,56025.93,27994.121,16238.692,17678.87,29614.342,31466.164,19952.672,9379.9795,-2105.425,-14584.348,-29004.688,-43609.594,-58485.3,-73874.76,-86453.08,-86593.43,3793.6274,104219.664,84832.22,72627.19,71341.125,59277.73,32498.443,14287.298,-2175.1968,-25438.904,-56318.69,-91921.83,-131945.52,-129912.48,-87797.18,-43526.04,13709.64,77661.766,76415.1,68187.54,55488.13,40860.535,26671.82,12409.646,-2077.6992,-16461.615,-30357.78,-44079.926,-57815.53,-69213.45,-75925.18,-73481.01,-14909.259,42001.676,88581.08,132580.06,135046.39,93732.23,58201.84,28114.178,2877.923,-15774.241,-32234.559,-58231.875,-69694.26,-66712.08,-77632.14,-96073.24,-928.2407,81246.09,76294.44,62609.73,49479.367,38267.17,28495.91,18966.254,8940.656,-2953.0532,-15609.715,-30454.434,-31400.008,-20455.668,-18786.027,-29844.857,-57492.28,-95357.555,-121592.56,-91877.31,-41883.54,58829.703,73750.26,70702.734,59113.91,45957.145,33600.22,22967.992,14846.578,8972.532,5210.609,3051.4817,1942.0619
806.3608,-1435.5948,-4684.4043,-9584.161,-16616.277,-25989.445,-37743.24,-51507.965,-66025.99,-78893.016,-82888.016,-67598.99,29853.549,121645.805,129138.8,97882.95,56752.098,27240.695,15063.228,16520.828,28701.408,31182.225,20251.807,10041.532,-1435.9335,-14164.048,-29037.244,-44618.266,-60599.613,-77187.54,-91090.59,-92859.625,6824.8564,103519.56,85507.76,73665.72,73250.2,61846.855,35114.875,16075.866,-1922.7198,-27648.023,-58939.113,-94412.516,-134040.06,-130742.516,-86706.72,-40531.723,16914.715,75640.0,74944.31,67397.35,55184.418,40831.457,26759.793,12417.343,-2242.4849,-16784.324,-30705.598,-44186.367,-57496.332,-68205.48,-73976.24,-70727.42,-16300.224,38743.54,86487.82,132394.0,136268.3,95688.914,60679.133,30760.99,4933.5703,-16782.111,-34761.508,-61317.25,-72849.31,-68804.34,-78400.875,-95219.484,-3418.0398,87971.18,80973.61,65529.066,51128.547,39101.848,28887.764,19221.762,9268.584,-2652.205,-15790.808,-30934.037,-31505.326,-20086.453,-18020.162,-29722.94,-58765.3,-99731.305,-131681.11,-104310.49,-48104.812,59976.934,78237.02,76708.79,65777.91,52715.734,40068.56,28821.848,19810.77,12939.089,8086.5347,4843.5923,2656.508
998.4715,-850.1072,-3747.5605,-8366.747,-15222.038,-24553.861,-36424.883,-50470.55,-65403.504,-78732.766,-83032.07,-67293.69,30244.953,119508.32,125343.88,94383.79,54559.824,25764.156,13917.741,15699.643,28067.93,30668.074,19952.557,9992.622,-1034.492,-13179.903,-27164.309,-41195.875,-55164.45,-69504.26,-81478.47,-81975.164,-2006.9807,97753.35,80798.805,70501.68,70328.11,58735.723,32530.377,14204.436,-2270.4382,-25999.254,-56548.188,-91611.0,-131171.95,-129495.71,-88361.75,-45888.457,8617.761,81893.945,81035.34,72248.445,58695.336,43310.086,28293.742,13164.095,-2186.5232,-17392.371,-32074.54,-46518.56,-60949.05,-73171.76,-80431.09,-77996.91,-13017.359,44807.824,90238.44,133337.38,135414.86,94108.73,58562.383,28507.057,3109.8308,-15876.478,-32290.236,-58250.547,-68685.98,-64767.215,-74292.53,-90775.875,4184.385,76675.37,71897.4,58872.477,46513.09,36075.754,27060.535,18211.729,8774.462,-2672.8235,-15496.51,-30466.688,-31052.389,-19634.666,-17345.516,-28701.58,-56296.418,-95401.875,-126920.56,-101384.82,-48161.05,59725.71,78142.75,76226.62,64842.867,51400.65,38516.3,27205.893,18287.998,11634.263,7095.7017,4225.34,2440.681
1179.8564,-1052.9905,-4506.0396,-9839.634,-17391.877,-27127.46,-38867.56,-52093.15,-65536.016,-76678.42,-78168.15,-59109.23,35889.73,118353.695,120220.27,91349.016,56791.723,28354.291,15704.334,18926.69,32378.623,35102.13,23694.47,11973.492,-1154.4866,-15302.891,-31265.297,-47422.49,-62296.96,-73808.73,-78501.23,-71237.81,7132.7637,100539.03,79123.81,68853.75,66987.016,54764.395,31719.258,20026.191,6537.6104,-25015.174,-61388.32,-98572.414,-137155.61,-134341.31,-93803.984,-50078.723,14398.793,85500.64,88181.805,82490.4,69621.93,52734.35,34332.65,15008.055,-4929.905,-23483.158,-39959.82,-55318.984,-69068.94,-78912.445,-83199.36,-79546.15,-17265.701,46971.285,96637.79,138384.69,140335.25,99487.39,60900.598,25505.521,-5309.018,-24661.062,-33899.406,-53239.453,-64216.38,-60377.44,-68935.19,-87147.1,-6855.2734,65888.66,68381.91,62100.383,52927.027,43230.445,32542.172,20105.98,7427.4688,-5583.895,-18906.727,-34104.016,-34924.2,-23244.234,-20986.707,-35301.527,-63702.047,-97253.82,-122236.19,-98637.82,-51670.812,52780.367,74856.086,75719.56,66117.54,53646.86,41066.16,29611.842,20295.33,13151.48,8170.5005,4962.9175,2906.9683
1192.9327,-195.71107,-2654.0303,-6810.55,-13203.993,-22088.352,-33498.074,-47056.863,-61339.297,-74088.19,-78014.484,-62346.03,25414.828,111413.086,120959.07,94527.66,58021.99,30268.67,18156.59,19626.674,31543.86,33039.543,20823.0,9307.993,-3060.6682,-16178.858,-30576.592,-44524.934,-57524.137,-69480.164,-77924.016,-74823.03,-6085.598,103750.43,85608.805,74910.29,73161.71,59910.74,32497.096,14067.971,-2710.287,-27341.354,-59454.01,-95463.984,-135937.11,-135194.8,-95787.39,-55243.844,-3100.3457,89861.67,91350.54,82372.305,67628.06,50349.85,32832.355,15219.831,-2515.764,-19975.559,-36772.117,-53145.26,-69028.73,-82366.55,-90063.68,-86578.27,-4683.577,56516.094,100294.66,140801.14,141075.38,98367.55,60716.965,28143.82,546.0422,-17563.41,-33513.42,-59258.79,-70749.65,-67610.67,-78052.47,-95320.85,7153.597,68466.42,68215.16,59218.156,49184.223,39622.6,30409.816,20462.186,9371.21,-3197.008,-16350.816,-31566.84,-32956.445,-22462.092,-21091.71,-32652.4,-59803.62,-96564.06,-122619.25,-93275.25,-45338.055,55828.68,73442.44,71802.96,60845.75,47846.973,35333.92,24418.37,15985.928,9813.074,5805.3105,3443.801,2157.0557
1120.8148,-177.47011,-2510.7185,-6560.736,-12911.273,-21908.973,-33715.72,-48089.516,-63817.973,-78602.125,-85017.875,-71930.32,24587.477,115311.41,122803.98,93363.81,54714.01,26314.27,13724.424,14531.555,26097.361,28225.027,17513.02,7939.6675,-2311.8782,-13189.68,-25835.97,-38034.44,-50819.375,-64934.176,-77569.516,-78714.6,-6845.494,99551.51,81772.77,69480.96,67803.81,54617.438,28281.094,9976.538,-3345.096,-20415.943,-48483.0,-84132.664,-126698.945,-127112.92,-88097.35,-50269.387,-4869.3613,82040.54,77983.24,66730.445,52792.285,38192.06,24633.88,11641.072,-1247.988,-14156.283,-27204.992,-40827.44,-55355.758,-68896.96,-79110.93,-80066.71,-4533.7856,50099.04,91382.836,132501.75,132247.83,88173.94,51792.08,22816.55,1778.4779,-11064.955,-27177.186,-54955.785,-66144.805,-65196.58,-77737.34,-96294.52,9842.902,75067.12,69913.38,56113.45,43493.95,33164.43,24704.643,17122.404,9378.969,-1222.0094,-13395.913,-28014.117,-28648.012,-17632.035,-15993.772,-27452.055,-55663.37,-95140.57,-125320.36,-98256.12,-43972.383,65359.633,80951.36,76746.484,63738.504,49279.24,35916.113,24552.367,15884.366,9650.652,5619.8047,3275.6816,2024.2997
1214.4641,-208.00008,-2674.044,-6791.4893,-13040.465,-21609.842,-32507.854,-45369.59,-58877.582,-70823.61,-74210.29,-59014.95,27227.074,110024.8,117288.98,89784.836,53715.9,27246.479,16395.533,19421.398,32606.87,34820.42,22869.13,11301.955,-1417.6785,-15231.304,-30577.059,-46534.84,-61831.043,-75780.734,-85023.47,-82441.445,10701.922,100568.945,79980.89,69144.96,68636.23,57148.668,32920.215,19331.174,3006.575,-27921.781,-60784.547,-95575.32,-132894.77,-129591.59,-87708.83,-40917.406,19674.596,78350.74,79886.32,74004.625,62272.594,47224.004,31227.74,14017.0625,-3869.7556,-21033.855,-36366.695,-50212.066,-62594.574,-71902.87,-76288.38,-72535.734,-18877.559,38899.95,87520.71,130815.71,134370.19,95645.73,60570.61,29398.635,1530.9756,-22003.602,-35038.156,-55063.117,-66051.086,-61780.227,-70832.95,-88920.37,-9405.118,76978.9,74552.625,63950.168,52253.215,41413.746,30841.875,19421.996,7346.978,-5441.309,-18491.678,-33670.594,-34573.027,-22876.465,-20017.107,-30719.418,-56814.605,-92149.45,-118320.234,-91071.39,-45424.34,52216.395,69747.54,68780.83,58631.63,46359.754,34447.93,23973.162,15820.091,9810.519,5866.716,3519.6047,2213.5483
1189.8811,-16.689104,-2269.369,-6187.0933,-12305.41,-20884.691,-31981.041,-45258.715,-59362.387,-72115.266,-76382.805,-61768.45,24208.902,109137.875,118577.89,92480.375,56287.855,28871.371,17319.266,19149.004,31355.1,33102.652,21139.264,9887.364,-2266.3228,-15233.186,-29713.043,-44180.19,-58072.2,-71366.95,-81258.32,-79477.46,-1279.6467,101075.84,83186.85,72746.17,71908.52,59534.652,32829.297,15537.104,-1322.3708,-27609.715,-59343.06,-94511.336,-133715.47,-132008.92,-91588.734,-48841.273,7741.512,84832.55,85587.83,77536.77,63904.715,47698.723,31234.973,14388.949,-2768.1013,-19615.898,-35546.188,-50760.992,-65379.703,-77440.62,-84042.805,-80578.78,-11552.428,48432.152,93838.77,135721.55,137577.81,96556.336,60390.117,29051.697,1944.045,-18204.598,-33995.95,-58331.766,-69418.93,-65542.36,-75083.43,-91855.2,2652.8115,73014.14,70957.414,60404.22,49293.367,39172.164,29720.02,19709.857,8641.774,-3778.27,-16729.188,-31789.201,-32989.516,-22177.936,-20357.635,-31267.229,-58095.67,-94595.84,-120142.16,-90925.97,-43841.19,55452.965,72036.73,70054.734,59061.473,46181.496,33879.05,23208.248,15021.797,9077.155,5274.0723,3096.7832,1982.4891
1280.4082,661.56854,-950.7363,-4226.4736,-9777.668,-18009.16,-29167.766,-43146.715,-58847.465,-74169.96,-81900.28,-71406.22,20483.611,108074.04,115339.945,87483.805,50849.582,23648.248,12184.08,13636.684,25433.672,27789.736,17446.244,8385.38,-1200.7861,-11321.696,-23416.191,-35490.684,-48777.492,-64333.977,-79074.05,-82044.65,-568.2875,94203.27,77432.11,66293.96,65629.414,53394.684,27363.93,9500.119,-3021.8958,-19023.129,-45603.98,-79815.164,-121123.36,-120575.53,-80719.6,-42742.746,2673.518,71492.664,68255.38,58458.793,46474.453,33866.3,21963.773,10344.303,-1298.801,-12969.179,-24625.709,-36637.207,-49427.695,-61366.45,-70225.375,-70261.46,-10125.858,41315.48,82743.79,125359.97,126681.92,84488.84,50142.08,22922.348,2089.7483,-10458.065,-26096.352,-53740.516,-64182.945,-62182.516,-73152.07,-90114.305,4184.7334,78808.305,71175.336,55049.062,41210.59,30534.0,22252.412,15120.152,7929.168,-2028.0956,-13411.819,-27445.902,-27839.418,-16560.045,-14511.397,-25279.502,-52484.316,-90375.39,-118472.28,-91514.98,-40102.996,65818.15,78921.695,73344.02,59632.59,44961.098,31756.977,20823.172,12747.671,7168.1494,3812.5425,2128.8406,1528.5515
1506.8302,685.32,-1247.9327,-4900.6777,-10776.554,-19083.486,-29841.504,-42711.895,-56328.926,-68533.81,-72177.72,-56676.71,25779.914,104200.03,110289.82,84332.875,51340.93,26610.756,16232.687,19680.947,32795.816,34731.277,22576.768,10767.341,-1811.5394,-14798.646,-28973.818,-43328.277,-56423.97,-67660.09,-74409.06,-69696.3,2451.453,94195.83,76425.57,68075.38,67787.2,55349.88,31241.604,17385.748,2154.0825,-28266.604,-61305.723,-95951.33,-133498.23,-130506.53,-89975.09,-47904.223,11697.37,84326.484,87730.61,81400.31,68536.86,51979.895,34346.074,15517.669,-3949.969,-22554.545,-39300.543,-54653.477,-68696.79,-79503.94,-84404.47,-79369.62,-14910.569,46209.88,92598.805,134139.38,136800.56,97351.61,61269.61,28776.826,-190.06917,-21949.262,-33958.547,-53977.523,-64279.797,-58979.965,-65955.3,-81165.914,-2073.183,63077.938,63745.965,56335.27,47384.203,38487.176,28987.318,17892.1,6084.8467,-6292.208,-18690.727,-32508.129,-32735.514,-21303.54,-18760.473,-30306.719,-56070.016,-89034.695,-113593.59,-87489.69,-45581.95,51640.44,69530.61,68230.75,57453.812,44564.47,32174.305,21487.414,13424.789,7726.601,4283.4375,2531.752,1867.4349
400.38992,-1614.9088,-4564.6704,-9015.652,-15500.766,-24304.24,-35453.52,-48550.48,-62134.773,-73991.69,-76933.55,-60526.38,26594.219,113390.49,124625.86,98347.07,60956.18,32689.416,20192.719,21349.723,33066.676,34247.195,21489.303,9312.519,-3908.016,-17776.357,-32982.133,-48256.836,-62319.508,-74744.46,-82930.1,-78852.54,-5401.759,106549.13,90158.61,80905.78,80202.42,66668.84,37621.09,17499.95,-2272.7583,-31860.434,-66347.56,-103514.67,-144198.67,-141981.9,-99276.18,-54883.4,3028.0852,88909.27,91367.33,83860.93,69890.92,52623.707,34579.105,16040.61,-2825.4324,-21333.125,-38847.74,-55497.88,-71048.71,-83360.47,-89398.664,-84522.516,-8868.439,54995.9,102951.2,146734.23,148534.38,105822.47,67228.48,32691.473,1919.1481,-21381.186,-39504.684,-65642.6,-77657.45,-73050.09,-81037.87,-95108.336,6370.2886,71614.766,71973.57,63234.188,53078.203,43066.547,33116.96,22200.14,10022.286,-3373.2185,-17064.143,-32592.012,-34281.566,-24270.291,-23533.006,-35941.984,-63983.902,-101508.27,-127585.42,-96537.73,-46873.89,54582.99,73465.555,73011.266,62946.484,50564.715,38383.844,27535.818,18885.467,12170.27,7392.2227,4188.2344,2092.9402
1177.8632,289.24008,-1588.3057,-5104.5703,-10840.601,-19160.209,-30270.795,-44030.605,-59324.207,-74069.83,-81173.11,-70365.75,20864.299,109615.67,118017.79,89913.94,52242.117,24610.184,13009.878,14413.412,26316.0,28705.936,18205.354,8880.391,-1169.5973,-12131.575,-25353.465,-38694.723,-53262.535,-69945.805,-85187.02,-88073.2,8471.476,98874.45,80097.29,67582.81,66341.445,54357.54,28436.045,10520.9795,-3122.9185,-20027.312,-47783.28,-81986.9,-122701.12,-120910.805,-79384.086,-38522.67,10280.314,68514.86,65888.2,56876.656,45468.49,33224.69,21613.955,10162.031,-1389.0721,-12953.901,-24394.344,-36041.133,-48311.52,-59385.95,-67098.586,-65884.23,-13361.836,36775.12,80007.96,123978.42,126560.19,85390.82,51556.184,24353.055,2550.9556,-11298.089,-27208.287,-54574.824,-65586.61,-63576.902,-75181.05,-93605.516,-3882.061,85114.7,76757.74,59730.6,44891.99,33272.332,24105.285,16103.896,8104.1226,-2411.323,-14148.966,-28380.959,-28764.67,-17361.59,-15270.29,-26005.322,-53632.164,-92044.92,-120094.64,-92407.16,-40083.938,64323.594,77488.23,72543.89,59489.16,45342.08,32480.773,21709.898,13648.641,7970.094,4439.0093,2534.7341,1687.6105
1253.3021,273.61096,-1725.9506,-5364.887,-11171.417,-19412.158,-30178.26,-43195.074,-57189.996,-70012.91,-74641.39,-60987.21,24259.674,106871.47,114502.016,87892.695,52291.805,25697.996,15045.591,17791.414,30744.133,33068.477,21630.617,10871.868,-822.5899,-13438.434,-27868.053,-42969.574,-57846.234,-72575.36,-84018.84,-83913.07,8558.506,96990.72,77997.25,67785.305,68092.92,57274.773,32368.148,16890.727,215.86458,-28445.777,-59167.324,-92692.195,-129574.48,-126205.54,-84117.83,-38773.387,19036.652,76773.95,77711.4,71189.125,59314.875,44696.883,29587.74,13512.72,-3101.1116,-19310.281,-34186.81,-47676.7,-60333.58,-70381.8,-75239.57,-71410.75,-18530.227,36920.793,84009.02,127662.43,131364.61,93035.16,59303.285,30072.742,4243.155,-18854.482,-34044.32,-55604.93,-65922.766,-61015.42,-69730.734,-86751.97,-6840.3354,78114.38,73515.336,61033.1,48645.883,37937.094,28238.564,18179.225,7202.485,-4821.688,-17273.37,-32065.623,-32818.523,-21166.594,-18307.627,-28337.627,-54316.746,-90095.62,-116006.71,-88571.0,-43104.824,54465.277,70265.2,68032.836,57055.86,44323.52,32265.885,21873.98,13957.211,8270.032,4696.9688,2737.5906,1833.1206
