column,mean_LOO_best,mean_Val_best,mean_mean_PCE,mean_std_PCE,mean_LOO_LAR,mean_LOO_full,mean_Val_LAR,mean_Val_full,S1_Ec,ST_Ec,S1_Rel,ST_Rel,S1_Erat_1,ST_Erat_1,S1_E50_1,ST_E50_1,S1_c_1,ST_c_1,S1_phi_1,ST_phi_1,S1_k0_1,ST_k0_1,S1_Erat_2,ST_Erat_2,S1_E50_2,ST_E50_2,S1_c_2,ST_c_2,S1_phi_2,ST_phi_2,S1_k0_2,ST_k0_2
SM_6618_19,0.059200199999999994,,-24962.179922283176,3402.9011591773206,0.059200199999999994,0.27852269999999996,,,0.7114823240383893,0.7114823240383893,0.00019401232915729089,0.00019401232915729089,0.0020800354068332442,0.0020800354068332442,0.001967007768548299,0.001967007768548299,0.0022236385238565315,0.0022236385238565315,0.0,0.0,0.211064278711579,0.211064278711579,0.013334150712510637,0.013334150712510637,0.0019434928209639249,0.0019434928209639249,0.0006653653833016752,0.0006653653833016752,0.001458305999281664,0.001458305999281664,0.053587388305578444,0.053587388305578444
SM_6617_19,0.06549645000000001,,-33656.85692943419,3777.5497601094003,0.06549645000000001,0.335114475,,,0.8970084435641323,0.8970084435641323,0.0,0.0,0.001186192962611509,0.001186192962611509,0.004332384076507415,0.004332384076507415,0.0027524835564814,0.0027524835564814,0.0,0.0,0.07619281665360819,0.07619281665360819,0.005976986363954135,0.005976986363954135,0.0020677276672789813,0.0020677276672789813,0.0015406783915422665,0.0015406783915422665,0.00175188975143715,0.00175188975143715,0.007190397012446556,0.007190397012446556
SM_6616_19,0.06445195000000001,,-46069.18616994358,4223.340582727671,0.06445195000000001,0.3453465,,,0.9367379980885573,0.9367379980885573,0.0,0.0,0.001029190052193535,0.001029190052193535,0.002828572567695123,0.002828572567695123,0.0032147558922093747,0.0032147558922093747,0.0,0.0,0.02306413604238706,0.02306413604238706,0.004913684241234587,0.004913684241234587,0.002506920082488909,0.002506920082488909,0.00047789844374445333,0.00047789844374445333,0.0017721307155098866,0.0017721307155098866,0.02345471387397978,0.02345471387397978
SM_6615_19,0.0571128,,-61830.55097871453,4846.610016146462,0.0571128,0.31438637500000005,,,0.8538430126881508,0.8538430126881508,0.0,0.0,0.00036098184794522203,0.00036098184794522203,0.0026011891887592294,0.0026011891887592294,0.003023630539590769,0.003023630539590769,0.0005159551810469227,0.0005159551810469227,0.007839753527748069,0.007839753527748069,0.005709375108780532,0.005709375108780532,0.003972847470129135,0.003972847470129135,0.0004417946076959451,0.0004417946076959451,0.0018310304941709014,0.0018310304941709014,0.11986042934598251,0.11986042934598251
SM_6614_19,0.051513775,,-74875.56367890394,5481.589665461446,0.051513775,0.2720478,,,0.7347016600834022,0.7347016600834022,0.0,0.0,0.0009162744601010451,0.0009162744601010451,0.0029956249400622426,0.0029956249400622426,0.0029016230185503126,0.0029016230185503126,0.0,0.0,0.0022945812837845284,0.0022945812837845284,0.005641861550349694,0.005641861550349694,0.0046003893983529755,0.0046003893983529755,0.0004912588603127335,0.0004912588603127335,0.0011759213284501982,0.0011759213284501982,0.24428080507663402,0.24428080507663402
SM_6613_19,0.04616137499999999,,-82377.04718229634,5919.837743898293,0.04616137499999999,0.234766675,,,0.63168795706892,0.63168795706892,0.0004363371985740014,0.0004363371985740014,0.00017587389154058566,0.00017587389154058566,0.002683145571170695,0.002683145571170695,0.0023542302504149107,0.0023542302504149107,0.0007255874191254019,0.0007255874191254019,0.00201297127929737,0.00201297127929737,0.007576126407036778,0.007576126407036778,0.006087853969831098,0.006087853969831098,0.0005358616874289417,0.0005358616874289417,0.003426401533998274,0.003426401533998274,0.3422976537226621,0.3422976537226621
SM_6612_19,0.040661,,-84239.32266763682,5987.7312118120935,0.040661,0.2058127,,,0.5548331375970831,0.5548331375970831,0.000570731786869018,0.000570731786869018,0.001445343036228403,0.001445343036228403,0.0018140731972152663,0.0018140731972152663,0.0020032027724734,0.0020032027724734,0.0006470818053748425,0.0006470818053748425,0.004308346192117143,0.004308346192117143,0.011645217217400854,0.011645217217400854,0.007971713999647096,0.007971713999647096,0.0006997517923422069,0.0006997517923422069,0.006523066874913908,0.006523066874913908,0.4075383337283347,0.4075383337283347
SM_6611_19,0.0385204,,-80006.39124615444,5626.171421529141,0.0385204,0.181513475,,,0.48715423827428567,0.48715423827428567,0.0,0.0,0.0006223721219600502,0.0006223721219600502,0.002067102706749741,0.002067102706749741,0.001745971603972669,0.001745971603972669,0.0,0.0,0.007193414803351254,0.007193414803351254,0.01952519659209722,0.01952519659209722,0.008392668921047366,0.008392668921047366,0.00017646468275286662,0.00017646468275286662,0.0009245138352674872,0.0009245138352674872,0.4721980564585157,0.4721980564585157
SM_6610_19,0.03712875,,-68921.26299936765,4871.071925048246,0.03712875,0.15581845,,,0.396781145902866,0.396781145902866,0.0,0.0,0.0,0.0,0.0014731182875927457,0.0014731182875927457,0.0014536868672314338,0.0014536868672314338,0.0,0.0,0.012999737974643311,0.012999737974643311,0.035179753813095634,0.035179753813095634,0.011313605566611753,0.011313605566611753,4.2498424216225565e-06,4.2498424216225565e-06,0.0017253208991909116,0.0017253208991909116,0.5390693808463465,0.5390693808463465
SM_6609_19,0.029971099999999997,,-50666.219631712025,3687.250329490026,0.029971099999999997,0.12659600000000001,,,0.27215933600431624,0.27215933600431624,0.00016702581728645383,0.00016702581728645383,0.0005341576615201424,0.0005341576615201424,0.0015176361059058118,0.0015176361059058118,0.001290527482815857,0.001290527482815857,0.00029746746996367956,0.00029746746996367956,0.028239869708414696,0.028239869708414696,0.0537449343357532,0.0537449343357532,0.021251405413322693,0.021251405413322693,0.00016026041302783918,0.00016026041302783918,0.008606614572000723,0.008606614572000723,0.6120307650156726,0.6120307650156726
SM_6608_19,0.02681285,,-25222.053046821493,2439.150740920797,0.02681285,0.10012625,,,0.04315941045995391,0.04315941045995391,0.0008742636639742906,0.0008742636639742906,0.0007104356658850857,0.0007104356658850857,0.00044100623952251166,0.00044100623952251166,0.0006379166439396464,0.0006379166439396464,0.0,0.0,0.07289885541540579,0.07289885541540579,0.03919535413504027,0.03919535413504027,0.026671674387411557,0.026671674387411557,9.965932195217842e-05,9.965932195217842e-05,0.02768181020452653,0.02768181020452653,0.7876296138623884,0.7876296138623884
SM_6607_19,0.03712695,,7121.365599989269,2277.4083383744255,0.03712695,0.165522,,,0.22309283517513603,0.22309283517513603,0.002777322513044712,0.002777322513044712,0.0026006304835932683,0.0026006304835932683,0.00044455507624862803,0.00044455507624862803,0.0024191237656725987,0.0024191237656725987,0.0009722749413309162,0.0009722749413309162,0.06540709005351265,0.06540709005351265,0.025831667808734124,0.025831667808734124,0.00429947435255648,0.00429947435255648,0.0006929865396957651,0.0006929865396957651,0.04218859287794249,0.04218859287794249,0.6292734464125322,0.6292734464125322
SM_6606_19,0.049341,,45406.35833817627,4058.0510023006773,0.049341,0.19893937499999997,,,0.4217549086396217,0.4217549086396217,0.0,0.0,0.0004724197065076279,0.0004724197065076279,0.001167192709522959,0.001167192709522959,0.0008721037323999678,0.0008721037323999678,0.0,0.0,0.019682319070379477,0.019682319070379477,0.15377995484071108,0.15377995484071108,0.011540786175558012,0.011540786175558012,0.0,0.0,0.011280283450357444,0.011280283450357444,0.37945003167494173,0.37945003167494173
