column,mean_LOO_best,mean_Val_best,mean_mean_PCE,mean_std_PCE,mean_LOO_LAR,mean_LOO_full,mean_Val_LAR,mean_Val_full,S1_Ec,ST_Ec,S1_Rel,ST_Rel,S1_Erat_1,ST_Erat_1,S1_E50_1,ST_E50_1,S1_c_1,ST_c_1,S1_phi_1,ST_phi_1,S1_k0_1,ST_k0_1,S1_Erat_2,ST_Erat_2,S1_E50_2,ST_E50_2,S1_c_2,ST_c_2,S1_phi_2,ST_phi_2,S1_k0_2,ST_k0_2
SF_6608_19,0.09202054999999999,,-1995514.5150281447,14600.896874588087,0.09202054999999999,0.274579975,,,0.8898656762208423,0.8898656762208423,0.0004950360984898094,0.0004950360984898094,0.0010678321916003845,0.0010678321916003845,0.0004887262590324145,0.0004887262590324145,0.0,0.0,0.0,0.0,0.0047519274874734,0.0047519274874734,0.0830752220060576,0.0830752220060576,0.011505916640422161,0.011505916640422161,0.0016658630789580246,0.0016658630789580246,0.0031060921181639985,0.0031060921181639985,0.003977707898959905,0.003977707898959905
SF_6607_19,0.08125995,,-1973434.7686970318,16783.08975497834,0.08125995,0.2294053,,,0.7066446392108293,0.7066446392108293,0.0013317170727625064,0.0013317170727625064,0.0010662014972266857,0.0010662014972266857,0.0005044695490256786,0.0005044695490256786,0.0,0.0,0.0,0.0,0.007767796284633238,0.007767796284633238,0.0983197159518501,0.0983197159518501,0.01975657213592679,0.01975657213592679,0.0012403941773425986,0.0012403941773425986,0.0031761354069359715,0.0031761354069359715,0.16019235871346713,0.16019235871346713
SF_6606_19,0.06269702499999999,,-1946810.993289924,20938.328256079123,0.06269702499999999,0.167553,,,0.4700432708298466,0.4700432708298466,0.0,0.0,0.0012433889195065822,0.0012433889195065822,0.00016514582953620788,0.00016514582953620788,0.0007333462690317312,0.0007333462690317312,0.0,0.0,0.007783641922625208,0.007783641922625208,0.09174790326468882,0.09174790326468882,0.024603959306562603,0.024603959306562603,0.00020199422361572177,0.00020199422361572177,0.002130066418737438,0.002130066418737438,0.4013472830158491,0.4013472830158491
SF_6605_19,0.046816425,,-1919988.6075326754,26607.933197736875,0.046816425,0.12319530000000001,,,0.30901769279512864,0.30901769279512864,0.0007491688531166116,0.0007491688531166116,0.0003654188553632896,0.0003654188553632896,0.00010214797182777735,0.00010214797182777735,0.002001510709245562,0.002001510709245562,0.0,0.0,0.008062151531244063,0.008062151531244063,0.07170973682420191,0.07170973682420191,0.025800827698553186,0.025800827698553186,0.0007673524265210276,0.0007673524265210276,0.0017795623389040768,0.0017795623389040768,0.5796444299958938,0.5796444299958938
SF_6604_19,0.030596275,,-1878303.8044295108,41256.689374117836,0.030596275,0.0765119,,,0.13763890646023735,0.13763890646023735,0.0,0.0,0.00026523513620079734,0.00026523513620079734,4.439226836093349e-05,4.439226836093349e-05,0.0006135430947609249,0.0006135430947609249,0.0,0.0,0.0038635888422380834,0.0038635888422380834,0.019094132814441573,0.019094132814441573,0.02028469693156705,0.02028469693156705,0.0,0.0,0.00036421449348612986,0.00036421449348612986,0.8178312899587071,0.8178312899587071
SF_6581_19,0.04010615,,-1849533.9872836028,33085.21936696347,0.04010615,0.10366154999999999,,,0.24598942317716999,0.24598942317716999,0.0,0.0,0.00048039559794574527,0.00048039559794574527,8.203921038613838e-05,8.203921038613838e-05,0.0010107529216811784,0.0010107529216811784,0.0,0.0,0.009140366352762877,0.009140366352762877,0.04503129957016085,0.04503129957016085,0.07576571478667063,0.07576571478667063,0.0,0.0,0.0033746970206354017,0.0033746970206354017,0.6191253113625871,0.6191253113625871
SF_6580_19,0.030411875,,-1842146.6270322937,38638.17818887987,0.030411875,0.0802551,,,0.17916474038276362,0.17916474038276362,0.0007679638270208917,0.0007679638270208917,0.00039221263755392346,0.00039221263755392346,5.178075707833869e-05,5.178075707833869e-05,0.0007889271468969496,0.0007889271468969496,0.0,0.0,0.007693375216921414,0.007693375216921414,0.021867560688768297,0.021867560688768297,0.04800044616289958,0.04800044616289958,0.0,0.0,0.00034299546185396373,0.00034299546185396373,0.7409299977182432,0.7409299977182432
SF_6579_19,0.0268305,,-1823424.5641162535,42907.941888519104,0.0268305,0.07085277499999999,,,0.1495735287829615,0.1495735287829615,0.0005772809985850496,0.0005772809985850496,0.00027754755017266774,0.00027754755017266774,0.0001304380611268894,0.0001304380611268894,0.0008708579913180793,0.0008708579913180793,0.0,0.0,0.0070774255436266385,0.0070774255436266385,0.014333451369124436,0.014333451369124436,0.04109849294699279,0.04109849294699279,0.0,0.0,0.00030196409292310183,0.00030196409292310183,0.7857590126631687,0.7857590126631687
SF_6578_19,0.025085474999999996,,-1800367.6608408191,46571.077287732696,0.025085474999999996,0.065765275,,,0.12802669088538832,0.12802669088538832,0.0006011011041527334,0.0006011011041527334,0.0,0.0,0.0001596961315100421,0.0001596961315100421,0.0007405583859501986,0.0007405583859501986,0.0,0.0,0.00679042026834205,0.00679042026834205,0.010846550685162642,0.010846550685162642,0.04062286999555451,0.04062286999555451,0.0,0.0,0.00027510236578699146,0.00027510236578699146,0.8119370101781526,0.8119370101781526
SF_6577_19,0.0223468,,-1766701.6002237867,50225.563651271164,0.0223468,0.0589852,,,0.11308080776827997,0.11308080776827997,9.899024501049411e-05,9.899024501049411e-05,0.0,0.0,9.84612600921953e-05,9.84612600921953e-05,0.0006660027899232382,0.0006660027899232382,0.0,0.0,0.005986618353274778,0.005986618353274778,0.006726799798848267,0.006726799798848267,0.03617320661960219,0.03617320661960219,0.0001363167108425949,0.0001363167108425949,0.00032037554830435615,0.00032037554830435615,0.8367124209058219,0.8367124209058219
SF_6576_19,0.020991825,,-1727163.3656669392,53182.30373368715,0.020991825,0.055843525000000005,,,0.10347677469516732,0.10347677469516732,8.921704213662619e-05,8.921704213662619e-05,0.00019761166406349152,0.00019761166406349152,9.179753289713652e-05,9.179753289713652e-05,0.0006002318898937322,0.0006002318898937322,0.0,0.0,0.00512776131468274,0.00512776131468274,0.00344894127140981,0.00344894127140981,0.03362001133871995,0.03362001133871995,0.00013746459621088273,0.00013746459621088273,0.00032867039222473634,0.00032867039222473634,0.8528815182625935,0.8528815182625935
SF_6575_19,0.0194576,,-1679657.136291234,56494.20116449776,0.0194576,0.051141725,,,0.09036182905870395,0.09036182905870395,7.129469099426941e-05,7.129469099426941e-05,0.00017249604145275492,0.00017249604145275492,0.00010870624636483061,0.00010870624636483061,0.0005980483871767872,0.0005980483871767872,0.0,0.0,0.004643731029002449,0.004643731029002449,0.001283486046519732,0.001283486046519732,0.030274053730530617,0.030274053730530617,0.00020114954461769607,0.00020114954461769607,0.0003354138319115797,0.0003354138319115797,0.8719497913927253,0.8719497913927253
